ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-22,156.92845758485814,155.49464609724782,155.50534252762822,156.92845758485814,156.92845758485814,-1.428563397475243,-1.428563397475243,-1.428563397475243,-1.428563397475243,-1.428563397475243,-1.428563397475243,0.0,0.0,0.0,155.4998941873829
2023-04-23,157.42844564784363,165.9942093525885,166.00528186120513,157.42844564784363,157.42844564784363,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,165.99987096363373
2023-04-24,157.9284337108291,156.4947826500233,156.5056803238113,157.9284337108291,157.9284337108291,-1.4285770094368493,-1.4285770094368493,-1.4285770094368493,-1.4285770094368493,-1.4285770094368493,-1.4285770094368493,0.0,0.0,0.0,156.49985670139225
2023-04-25,158.42842177381456,156.99470487350843,157.00509215739012,158.42842177381456,158.42842177381456,-1.4285783696034131,-1.4285783696034131,-1.4285783696034131,-1.4285783696034131,-1.4285783696034131,-1.4285783696034131,0.0,0.0,0.0,156.99984340421116
2023-04-26,158.9284098368,157.4945111989991,157.50528534952906,158.9284098368,158.9284098368,-1.4285735564159758,-1.4285735564159758,-1.4285735564159758,-1.4285735564159758,-1.4285735564159758,-1.4285735564159758,0.0,0.0,0.0,157.49983628038402
2023-04-27,159.4283978997855,157.99438744789842,158.0051152908492,159.4283978997855,159.4283978997855,-1.428568798807579,-1.428568798807579,-1.428568798807579,-1.428568798807579,-1.428568798807579,-1.428568798807579,0.0,0.0,0.0,157.9998291009779
2023-04-28,159.9284125273001,158.49433827013104,158.50478055475034,159.9284125273001,159.9284125273001,-1.428564184066121,-1.428564184066121,-1.428564184066121,-1.428564184066121,-1.428564184066121,-1.428564184066121,0.0,0.0,0.0,158.499848343234
2023-04-29,160.4284271548147,158.99467996737962,159.00519213178933,160.4284271548147,160.4284271548147,-1.4285633974915144,-1.4285633974915144,-1.4285633974915144,-1.4285633974915144,-1.4285633974915144,-1.4285633974915144,0.0,0.0,0.0,158.9998637573232
2023-04-30,160.9284417823293,169.4946487670989,169.5052365486346,160.9284417823293,160.9284417823293,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,169.49986709811938
2023-05-01,161.42845640984388,159.99444432108038,160.00511582310807,161.42845640984388,161.42845640984388,-1.4285770094489718,-1.4285770094489718,-1.4285770094489718,-1.4285770094489718,-1.4285770094489718,-1.4285770094489718,0.0,0.0,0.0,159.99987940039492
2023-05-02,161.9284710373585,160.49442749817774,160.5051776755043,161.9284710373585,161.9284710373585,-1.428578369591062,-1.428578369591062,-1.428578369591062,-1.428578369591062,-1.428578369591062,-1.428578369591062,0.0,0.0,0.0,160.49989266776743
2023-05-03,162.4284856648731,160.994484166033,161.00520504016302,162.4284856648731,162.4284856648731,-1.42857355640923,-1.42857355640923,-1.42857355640923,-1.42857355640923,-1.42857355640923,-1.42857355640923,0.0,0.0,0.0,160.9999121084639
2023-05-04,162.92850029238772,161.49488926045476,161.50588481707095,162.92850029238772,162.92850029238772,-1.4285687988025817,-1.4285687988025817,-1.4285687988025817,-1.4285687988025817,-1.4285687988025817,-1.4285687988025817,0.0,0.0,0.0,161.49993149358514
2023-05-05,163.4285149199023,161.9947610614065,162.0053689382987,163.4285149199023,163.4285149199023,-1.4285641840459655,-1.4285641840459655,-1.4285641840459655,-1.4285641840459655,-1.4285641840459655,-1.4285641840459655,0.0,0.0,0.0,161.99995073585634
2023-05-06,163.9285295474169,162.4946744551293,162.50513625869164,163.9285295474169,163.9285295474169,-1.4285633974884122,-1.4285633974884122,-1.4285633974884122,-1.4285633974884122,-1.4285633974884122,-1.4285633974884122,0.0,0.0,0.0,162.4999661499285
2023-05-07,164.4285441749315,172.99472453737596,173.00508296440856,164.4285441749315,164.4285441749315,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,172.99996949072158
2023-05-08,164.9285588024461,163.49463378480175,163.5052636606599,164.9285588024461,164.9285588024461,-1.428577009452074,-1.428577009452074,-1.428577009452074,-1.428577009452074,-1.428577009452074,-1.428577009452074,0.0,0.0,0.0,163.49998179299402
2023-05-09,165.4285734299607,163.99444807471448,164.0054794811363,165.4285734299607,165.4285734299607,-1.428578369578711,-1.428578369578711,-1.428578369578711,-1.428578369578711,-1.428578369578711,-1.428578369578711,0.0,0.0,0.0,163.999995060382
2023-05-10,165.9285851355956,164.49477431149734,164.50543279067264,165.9285851355956,165.9285851355956,-1.4285735564227513,-1.4285735564227513,-1.4285735564227513,-1.4285735564227513,-1.4285735564227513,-1.4285735564227513,0.0,0.0,0.0,164.50001157917285
2023-05-11,166.4285968412305,164.9948146425707,165.00527412343672,166.4285968412305,166.4285968412305,-1.4285687988093276,-1.4285687988093276,-1.4285687988093276,-1.4285687988093276,-1.4285687988093276,-1.4285687988093276,0.0,0.0,0.0,165.00002804242118
2023-05-12,166.92860854686535,165.4947582615169,165.5052942833665,166.92860854686535,166.92860854686535,-1.4285641840583165,-1.4285641840583165,-1.4285641840583165,-1.4285641840583165,-1.4285641840583165,-1.4285641840583165,0.0,0.0,0.0,165.50004436280705
2023-05-13,167.42862025250028,165.9949671512189,166.00591476837576,167.42862025250028,167.42862025250028,-1.4285633974853102,-1.4285633974853102,-1.4285633974853102,-1.4285633974853102,-1.4285633974853102,-1.4285633974853102,0.0,0.0,0.0,166.00005685501498
2023-05-14,167.92863195813516,176.4946445694463,176.50545766408328,167.92863195813516,167.92863195813516,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,176.50005727392525
2023-05-15,168.42864366377006,166.99458441651328,167.00554307404767,168.42864366377006,168.42864366377006,-1.4285770094267813,-1.4285770094267813,-1.4285770094267813,-1.4285770094267813,-1.4285770094267813,-1.4285770094267813,0.0,0.0,0.0,167.00006665434327
2023-05-16,168.92865536940494,167.4948924558978,167.50508826970287,168.92865536940494,168.92865536940494,-1.428578369598866,-1.428578369598866,-1.428578369598866,-1.428578369598866,-1.428578369598866,-1.428578369598866,0.0,0.0,0.0,167.50007699980608
2023-05-17,169.4286670750398,167.9943676758432,168.00527510874386,169.4286670750398,169.4286670750398,-1.4285735563957382,-1.4285735563957382,-1.4285735563957382,-1.4285735563957382,-1.4285735563957382,-1.4285735563957382,0.0,0.0,0.0,168.00009351864406
2023-05-18,169.92867878067474,168.4947339874104,168.5052847618534,169.92867878067474,169.92867878067474,-1.4285687987958062,-1.4285687987958062,-1.4285687987958062,-1.4285687987958062,-1.4285687987958062,-1.4285687987958062,0.0,0.0,0.0,168.50010998187895
2023-05-19,170.42869048630962,168.99509867076094,169.00547255429805,170.42869048630962,170.42869048630962,-1.4285641840544145,-1.4285641840544145,-1.4285641840544145,-1.4285641840544145,-1.4285641840544145,-1.4285641840544145,0.0,0.0,0.0,169.0001263022552
2023-05-20,170.92870219194452,169.49453065205873,169.50557698625863,170.92870219194452,170.92870219194452,-1.4285633975106011,-1.4285633975106011,-1.4285633975106011,-1.4285633975106011,-1.4285633975106011,-1.4285633975106011,0.0,0.0,0.0,169.50013879443392
2023-05-21,171.4287138975794,179.9946214877335,180.00524467192395,171.4287138975794,171.4287138975794,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,180.0001392133695
2023-05-22,171.92870435841738,170.49470747533752,170.50520262767589,171.92870435841738,171.92870435841738,-1.4285770094298844,-1.4285770094298844,-1.4285770094298844,-1.4285770094298844,-1.4285770094298844,-1.4285770094298844,0.0,0.0,0.0,170.5001273489875
2023-05-23,172.42869481925533,170.9947747868303,171.00571664310507,172.42869481925533,172.42869481925533,-1.4285783695865149,-1.4285783695865149,-1.4285783695865149,-1.4285783695865149,-1.4285783695865149,-1.4285783695865149,0.0,0.0,0.0,171.0001164496688
2023-05-24,172.9286852800933,171.49510633446823,171.50563321017324,172.9286852800933,172.9286852800933,-1.4285735564092594,-1.4285735564092594,-1.4285735564092594,-1.4285735564092594,-1.4285735564092594,-1.4285735564092594,0.0,0.0,0.0,171.50011172368406
2023-05-25,173.42867574093128,171.9944828629418,172.00556306333644,173.42867574093128,173.42867574093128,-1.428568798802552,-1.428568798802552,-1.428568798802552,-1.428568798802552,-1.428568798802552,-1.428568798802552,0.0,0.0,0.0,172.00010694212872
2023-05-26,173.92866620176923,172.49471916242604,172.50529377097448,173.92866620176923,173.92866620176923,-1.4285641840516266,-1.4285641840516266,-1.4285641840516266,-1.4285641840516266,-1.4285641840516266,-1.4285641840516266,0.0,0.0,0.0,172.5001020177176
2023-05-27,174.4286566626072,172.99507522751867,173.00534584019255,174.4286566626072,174.4286566626072,-1.4285633975074992,-1.4285633975074992,-1.4285633975074992,-1.4285633975074992,-1.4285633975074992,-1.4285633975074992,0.0,0.0,0.0,173.0000932650997
2023-05-28,174.92864712344516,183.4946280925569,183.5054730335826,174.92864712344516,174.92864712344516,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,183.50007243923525
2023-05-29,175.4286375842831,173.99486596260513,174.00519920302636,175.4286375842831,175.4286375842831,-1.4285770094420065,-1.4285770094420065,-1.4285770094420065,-1.4285770094420065,-1.4285770094420065,-1.4285770094420065,0.0,0.0,0.0,174.00006057484111
2023-05-30,175.92862804512112,174.49497301436156,174.50531156717878,175.92862804512112,175.92862804512112,-1.4285783696055565,-1.4285783696055565,-1.4285783696055565,-1.4285783696055565,-1.4285783696055565,-1.4285783696055565,0.0,0.0,0.0,174.50004967551556
2023-05-31,176.4286185059591,174.99475913034016,175.00570549403338,176.4286185059591,176.4286185059591,-1.428573556414257,-1.428573556414257,-1.428573556414257,-1.428573556414257,-1.428573556414257,-1.428573556414257,0.0,0.0,0.0,175.00004494954484
2023-06-01,176.92860896679704,175.4946128838056,175.5055359751527,176.92860896679704,176.92860896679704,-1.4285687987890308,-1.4285687987890308,-1.4285687987890308,-1.4285687987890308,-1.4285687987890308,-1.4285687987890308,0.0,0.0,0.0,175.500040168008
2023-06-02,177.42859705962346,175.99477974471372,176.00534968829226,177.42859705962346,177.42859705962346,-1.428564184047724,-1.428564184047724,-1.428564184047724,-1.428564184047724,-1.428564184047724,-1.428564184047724,0.0,0.0,0.0,176.00003287557573
2023-06-03,177.9285851524499,176.4950123091237,176.5052160506172,177.9285851524499,177.9285851524499,-1.4285633975043972,-1.4285633975043972,-1.4285633975043972,-1.4285633975043972,-1.4285633975043972,-1.4285633975043972,0.0,0.0,0.0,176.5000217549455
2023-06-04,178.4285732452763,186.99464130885121,187.00514553726958,178.4285732452763,178.4285732452763,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,186.9999985610664
2023-06-05,178.92856133810275,177.49423434238,177.50503052549112,178.92856133810275,178.92856133810275,-1.4285770094451085,-1.4285770094451085,-1.4285770094451085,-1.4285770094451085,-1.4285770094451085,-1.4285770094451085,0.0,0.0,0.0,177.49998432865763
2023-06-06,179.42854943092917,177.9950746465755,178.00513853449968,179.42854943092917,179.42854943092917,-1.4285783695932055,-1.4285783695932055,-1.4285783695932055,-1.4285783695932055,-1.4285783695932055,-1.4285783695932055,0.0,0.0,0.0,177.99997106133597
2023-06-07,179.92853752375558,178.49481215697173,178.50522968610366,179.92853752375558,179.92853752375558,-1.4285735564075115,-1.4285735564075115,-1.4285735564075115,-1.4285735564075115,-1.4285735564075115,-1.4285735564075115,0.0,0.0,0.0,178.49996396734807
2023-06-08,180.42852561658202,178.9943659985933,179.00468679165482,180.42852561658202,180.42852561658202,-1.4285687988160438,-1.4285687988160438,-1.4285687988160438,-1.4285687988160438,-1.4285687988160438,-1.4285687988160438,0.0,0.0,0.0,178.999956817766
2023-06-09,180.92851370940843,179.49480833334795,179.50492358632457,180.92851370940843,180.92851370940843,-1.4285641840438221,-1.4285641840438221,-1.4285641840438221,-1.4285641840438221,-1.4285641840438221,-1.4285641840438221,0.0,0.0,0.0,179.4999495253646
2023-06-10,181.42850180223485,179.99483323481076,180.00473902151285,181.42850180223485,181.42850180223485,-1.428563397492275,-1.428563397492275,-1.428563397492275,-1.428563397492275,-1.428563397492275,-1.428563397492275,0.0,0.0,0.0,179.99993840474258
2023-06-11,181.9284898950613,190.49478818405777,190.50520887604475,181.9284898950613,181.9284898950613,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,190.49991521085138
2023-06-12,182.4284779878877,180.99494480169875,181.0052042575943,182.4284779878877,182.4284779878877,-1.4285770094572314,-1.4285770094572314,-1.4285770094572314,-1.4285770094572314,-1.4285770094572314,-1.4285770094572314,0.0,0.0,0.0,180.99990097843047
2023-06-13,182.92846608071417,181.49452076752064,181.50543583580327,182.92846608071417,182.92846608071417,-1.428578369597108,-1.428578369597108,-1.428578369597108,-1.428578369597108,-1.428578369597108,-1.428578369597108,0.0,0.0,0.0,181.49988771111705
2023-06-14,183.42847029148817,181.9945064337858,182.00521009668014,183.42847029148817,183.42847029148817,-1.428573556400765,-1.428573556400765,-1.428573556400765,-1.428573556400765,-1.428573556400765,-1.428573556400765,0.0,0.0,0.0,181.9998967350874
2023-06-15,183.92847450226213,182.49475146697714,182.5051518522017,183.92847450226213,183.92847450226213,-1.4285687988025224,-1.4285687988025224,-1.4285687988025224,-1.4285687988025224,-1.4285687988025224,-1.4285687988025224,0.0,0.0,0.0,182.4999057034596
2023-06-16,184.42847871303613,182.9945978648025,183.00473176056317,184.42847871303613,184.42847871303613,-1.428564184041034,-1.428564184041034,-1.428564184041034,-1.428564184041034,-1.428564184041034,-1.428564184041034,0.0,0.0,0.0,182.9999145289951
2023-06-17,184.92848292381012,183.49457329624315,183.50484338752912,184.92848292381012,184.92848292381012,-1.4285633974801526,-1.4285633974801526,-1.4285633974801526,-1.4285633974801526,-1.4285633974801526,-1.4285633974801526,0.0,0.0,0.0,183.49991952632996
2023-06-18,185.4284871345841,193.99459280476398,194.0050733543154,185.4284871345841,185.4284871345841,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,193.99991245037418
2023-06-19,185.92849134535808,184.49453249769914,184.5049827742864,185.92849134535808,185.92849134535808,-1.4285770094513135,-1.4285770094513135,-1.4285770094513135,-1.4285770094513135,-1.4285770094513135,-1.4285770094513135,0.0,0.0,0.0,184.49991433590677
2023-06-20,186.42849555613208,184.99443946419382,185.00519558282934,186.42849555613208,186.42849555613208,-1.4285783696010093,-1.4285783696010093,-1.4285783696010093,-1.4285783696010093,-1.4285783696010093,-1.4285783696010093,0.0,0.0,0.0,184.99991718653106
2023-06-21,186.92849976690604,185.49424590096075,185.50526313506094,186.92849976690604,186.92849976690604,-1.4285735564142863,-1.4285735564142863,-1.4285735564142863,-1.4285735564142863,-1.4285735564142863,-1.4285735564142863,0.0,0.0,0.0,185.49992621049176
2023-06-22,187.42850397768004,185.9949294340506,186.00545473271146,187.42850397768004,187.42850397768004,-1.4285687987975253,-1.4285687987975253,-1.4285687987975253,-1.4285687987975253,-1.4285687987975253,-1.4285687987975253,0.0,0.0,0.0,185.9999351788825
2023-06-23,187.92850818845403,186.49452953066802,186.50572218326982,187.92850818845403,187.92850818845403,-1.4285641840533851,-1.4285641840533851,-1.4285641840533851,-1.4285641840533851,-1.4285641840533851,-1.4285641840533851,0.0,0.0,0.0,186.49994400440065
2023-06-24,188.428512399228,186.99424744049165,187.00514253016684,188.428512399228,188.428512399228,-1.428563397477051,-1.428563397477051,-1.428563397477051,-1.428563397477051,-1.428563397477051,-1.428563397477051,0.0,0.0,0.0,186.99994900175093
2023-06-25,188.92851661000202,197.49471598860416,197.50526626867872,188.92851661000202,188.92851661000202,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,197.49994192579211
2023-06-26,189.42852439946236,187.99423044678605,188.00526143334397,189.42852439946236,189.42852439946236,-1.4285770094260215,-1.4285770094260215,-1.4285770094260215,-1.4285770094260215,-1.4285770094260215,-1.4285770094260215,0.0,0.0,0.0,187.99994739003634
2023-06-27,189.9285321889227,188.49431692627846,188.5050696318661,189.9285321889227,189.9285321889227,-1.4285783696037977,-1.4285783696037977,-1.4285783696037977,-1.4285783696037977,-1.4285783696037977,-1.4285783696037977,0.0,0.0,0.0,188.4999538193189
2023-06-28,190.4285399783831,188.99461227674698,189.00547299050533,190.4285399783831,190.4285399783831,-1.4285735564278081,-1.4285735564278081,-1.4285735564278081,-1.4285735564278081,-1.4285735564278081,-1.4285735564278081,0.0,0.0,0.0,188.9999664219553
2023-06-29,190.92854776784347,189.49466746446083,189.5050851575584,190.92854776784347,190.92854776784347,-1.4285687988042712,-1.4285687988042712,-1.4285687988042712,-1.4285687988042712,-1.4285687988042712,-1.4285687988042712,0.0,0.0,0.0,189.4999789690392
2023-06-30,191.4285555573038,189.99436276417734,190.00558207904865,191.4285555573038,191.4285555573038,-1.4285641840332297,-1.4285641840332297,-1.4285641840332297,-1.4285641840332297,-1.4285641840332297,-1.4285641840332297,0.0,0.0,0.0,189.99999137327057
2023-07-01,191.92856334676418,190.49433442270697,190.50481381717026,191.92856334676418,191.92856334676418,-1.4285633974739482,-1.4285633974739482,-1.4285633974739482,-1.4285633974739482,-1.4285633974739482,-1.4285633974739482,0.0,0.0,0.0,190.49999994929024
2023-07-02,192.42857113622458,200.99447714946635,201.00555893059627,192.42857113622458,192.42857113622458,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,200.99999645201467
2023-07-03,192.92857892568492,191.49496799707035,191.50523514062112,192.92857892568492,192.92857892568492,-1.4285770094291241,-1.4285770094291241,-1.4285770094291241,-1.4285770094291241,-1.4285770094291241,-1.4285770094291241,0.0,0.0,0.0,191.5000019162558
2023-07-04,193.42858671514526,191.99516713878953,192.00572091231496,193.42858671514526,193.42858671514526,-1.4285783695914467,-1.4285783695914467,-1.4285783695914467,-1.4285783695914467,-1.4285783695914467,-1.4285783695914467,0.0,0.0,0.0,192.00000834555382
2023-07-05,193.92859450460563,192.49511916329462,192.50528289428152,193.92859450460563,193.92859450460563,-1.428573556421062,-1.428573556421062,-1.428573556421062,-1.428573556421062,-1.428573556421062,-1.428573556421062,0.0,0.0,0.0,192.50002094818456
2023-07-06,194.42860229406602,192.9946299006625,193.0056463608763,194.42860229406602,194.42860229406602,-1.428568798811017,-1.428568798811017,-1.428568798811017,-1.428568798811017,-1.428568798811017,-1.428568798811017,0.0,0.0,0.0,193.000033495255
2023-07-07,194.92860327696522,193.494249219748,193.50502379132303,194.92860327696522,194.92860327696522,-1.4285641840455814,-1.4285641840455814,-1.4285641840455814,-1.4285641840455814,-1.4285641840455814,-1.4285641840455814,0.0,0.0,0.0,193.50003909291965
2023-07-08,195.42860425986444,193.9940784737929,194.00539699811867,195.42860425986444,195.42860425986444,-1.4285633974992398,-1.4285633974992398,-1.4285633974992398,-1.4285633974992398,-1.4285633974992398,-1.4285633974992398,0.0,0.0,0.0,194.0000408623652
2023-07-09,195.92860524276367,204.49424356153585,204.50486747919203,195.92860524276367,195.92860524276367,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,204.50003055855376
2023-07-10,196.42860622566286,194.99471293126038,195.00512999294176,196.42860622566286,196.42860622566286,-1.4285770094412467,-1.4285770094412467,-1.4285770094412467,-1.4285770094412467,-1.4285770094412467,-1.4285770094412467,0.0,0.0,0.0,195.0000292162216
2023-07-11,196.92860720856206,195.49509728781655,195.5054047405451,196.92860720856206,196.92860720856206,-1.428578369611602,-1.428578369611602,-1.428578369611602,-1.428578369611602,-1.428578369611602,-1.428578369611602,0.0,0.0,0.0,195.50002883895044
2023-07-12,197.42860819146128,195.99472560436752,196.0053779288254,197.42860819146128,197.42860819146128,-1.4285735564143156,-1.4285735564143156,-1.4285735564143156,-1.4285735564143156,-1.4285735564143156,-1.4285735564143156,0.0,0.0,0.0,196.00003463504697
2023-07-13,197.9286091743605,196.4944149056123,196.50528662777526,197.9286091743605,197.9286091743605,-1.4285687988060198,-1.4285687988060198,-1.4285687988060198,-1.4285687988060198,-1.4285687988060198,-1.4285687988060198,0.0,0.0,0.0,196.50004037555448
2023-07-14,198.4286101572597,196.99457010135168,197.00533080874823,198.4286101572597,198.4286101572597,-1.428564184041679,-1.428564184041679,-1.428564184041679,-1.428564184041679,-1.428564184041679,-1.428564184041679,0.0,0.0,0.0,197.00004597321802
2023-07-15,198.9286111401589,197.49509099461025,197.50510759791987,198.9286111401589,198.9286111401589,-1.428563397487118,-1.428563397487118,-1.428563397487118,-1.428563397487118,-1.428563397487118,-1.428563397487118,0.0,0.0,0.0,197.50004774267177
2023-07-16,199.42861212305812,207.99444767289145,208.00505911110878,199.42861212305812,199.42861212305812,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,208.0000374388482
2023-07-17,199.92861310595737,198.4948021477168,198.5051424480485,199.92861310595737,199.92861310595737,-1.4285770094443486,-1.4285770094443486,-1.4285770094443486,-1.4285770094443486,-1.4285770094443486,-1.4285770094443486,0.0,0.0,0.0,198.500036096513
2023-07-18,200.42861408885656,198.99490829210157,199.0051225383625,200.42861408885656,200.42861408885656,-1.4285783695992507,-1.4285783695992507,-1.4285783695992507,-1.4285783695992507,-1.4285783695992507,-1.4285783695992507,0.0,0.0,0.0,199.0000357192573
2023-07-19,200.9286093319007,199.49453647018086,199.50517869466697,200.9286093319007,200.9286093319007,-1.4285735564193136,-1.4285735564193136,-1.4285735564193136,-1.4285735564193136,-1.4285735564193136,-1.4285735564193136,0.0,0.0,0.0,199.5000357754814
2023-07-20,201.42860457494484,199.99477872623223,200.00565678266804,201.42860457494484,201.42860457494484,-1.4285687988127656,-1.4285687988127656,-1.4285687988127656,-1.4285687988127656,-1.4285687988127656,-1.4285687988127656,0.0,0.0,0.0,200.00003577613208
2023-07-21,201.92859981798898,200.49474304514857,200.50509482017134,201.92859981798898,201.92859981798898,-1.4285641840540293,-1.4285641840540293,-1.4285641840540293,-1.4285641840540293,-1.4285641840540293,-1.4285641840540293,0.0,0.0,0.0,200.50003563393494
2023-07-22,202.42859506103315,200.99417927646778,201.0050618063342,202.42859506103315,202.42859506103315,-1.4285633974930354,-1.4285633974930354,-1.4285633974930354,-1.4285633974930354,-1.4285633974930354,-1.4285633974930354,0.0,0.0,0.0,201.0000316635401
2023-07-23,202.9285903040773,211.49440604684244,211.50535216066217,202.9285903040773,202.9285903040773,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,211.50001561986738
2023-07-24,203.4285855471214,201.99416234813904,202.00540717265088,203.4285855471214,203.4285855471214,-1.4285770094190566,-1.4285770094190566,-1.4285770094190566,-1.4285770094190566,-1.4285770094190566,-1.4285770094190566,0.0,0.0,0.0,202.00000853770234
2023-07-25,203.92858079016557,202.49492052770208,202.50547716985247,203.92858079016557,203.92858079016557,-1.4285783696031529,-1.4285783696031529,-1.4285783696031529,-1.4285783696031529,-1.4285783696031529,-1.4285783696031529,0.0,0.0,0.0,202.50000242056242
2023-07-26,204.4285760332097,202.9946637201999,203.00571526766996,204.4285760332097,204.4285760332097,-1.4285735564328346,-1.4285735564328346,-1.4285735564328346,-1.4285735564328346,-1.4285735564328346,-1.4285735564328346,0.0,0.0,0.0,203.00000247677687
2023-07-27,204.92857127625385,203.49451879291232,203.50513651860473,204.92857127625385,204.92857127625385,-1.4285687987992441,-1.4285687987992441,-1.4285687987992441,-1.4285687987992441,-1.4285687987992441,-1.4285687987992441,0.0,0.0,0.0,203.50000247745461
2023-07-28,205.428566519298,203.99514010052542,204.00522965410343,205.428566519298,205.428566519298,-1.428564184050127,-1.428564184050127,-1.428564184050127,-1.428564184050127,-1.428564184050127,-1.428564184050127,0.0,0.0,0.0,204.00000233524787
2023-07-29,205.9285617623421,204.49493540055667,204.50529406069543,205.9285617623421,205.9285617623421,-1.4285633974809127,-1.4285633974809127,-1.4285633974809127,-1.4285633974809127,-1.4285633974809127,-1.4285633974809127,0.0,0.0,0.0,204.4999983648612
2023-07-30,206.42855700538627,214.99489631972705,215.00506877450053,206.42855700538627,206.42855700538627,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,214.99998232117636
2023-07-31,206.9285561071133,205.49512456888974,205.505188316548,206.9285561071133,206.9285561071133,-1.4285770094221593,-1.4285770094221593,-1.4285770094221593,-1.4285770094221593,-1.4285770094221593,-1.4285770094221593,0.0,0.0,0.0,205.49997909769115
2023-08-01,207.42855520884027,205.99449179212698,206.0052659316942,207.42855520884027,207.42855520884027,-1.428578369590802,-1.428578369590802,-1.428578369590802,-1.428578369590802,-1.428578369590802,-1.428578369590802,0.0,0.0,0.0,205.99997683924946
2023-08-02,207.92855431056728,206.4947435834525,206.50534768488978,207.92855431056728,207.92855431056728,-1.4285735564058213,-1.4285735564058213,-1.4285735564058213,-1.4285735564058213,-1.4285735564058213,-1.4285735564058213,0.0,0.0,0.0,206.49998075416147
2023-08-03,208.42855341229426,206.99396281403844,207.00532603230445,208.42855341229426,208.42855341229426,-1.4285687988262572,-1.4285687988262572,-1.4285687988262572,-1.4285687988262572,-1.4285687988262572,-1.4285687988262572,0.0,0.0,0.0,206.999984613468
2023-08-04,208.92855251402128,207.49455211380655,207.50551147764045,208.92855251402128,208.92855251402128,-1.4285641840473395,-1.4285641840473395,-1.4285641840473395,-1.4285641840473395,-1.4285641840473395,-1.4285641840473395,0.0,0.0,0.0,207.49998832997395
2023-08-05,209.42855161574826,207.99493244708177,208.00510956460212,209.42855161574826,209.42855161574826,-1.428563397477811,-1.428563397477811,-1.428563397477811,-1.428563397477811,-1.428563397477811,-1.428563397477811,0.0,0.0,0.0,207.99998821827046
2023-08-06,209.92855071747525,218.49471517413855,218.50544068704568,209.92855071747525,209.92855071747525,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,218.49997603326534
2023-08-07,210.4285498192023,208.9949151010324,209.0052904977025,210.4285498192023,210.4285498192023,-1.4285770094342811,-1.4285770094342811,-1.4285770094342811,-1.4285770094342811,-1.4285770094342811,-1.4285770094342811,0.0,0.0,0.0,208.999972809768
2023-08-08,210.92854892092925,209.49473718570025,209.50491389273665,210.92854892092925,210.92854892092925,-1.4285783695947039,-1.4285783695947039,-1.4285783695947039,-1.4285783695947039,-1.4285783695947039,-1.4285783695947039,0.0,0.0,0.0,209.49997055133454
2023-08-09,211.42854802265626,209.99417383549044,210.00507753694933,211.42854802265626,211.42854802265626,-1.428573556431086,-1.428573556431086,-1.428573556431086,-1.428573556431086,-1.428573556431086,-1.428573556431086,0.0,0.0,0.0,209.99997446622518
2023-08-10,211.92854712438324,210.49463399123582,210.50505311163639,211.92854712438324,211.92854712438324,-1.428568798812736,-1.428568798812736,-1.428568798812736,-1.428568798812736,-1.428568798812736,-1.428568798812736,0.0,0.0,0.0,210.4999783255705
2023-08-11,212.4285492085229,210.99480273163428,211.0055592850844,212.4285492085229,212.4285492085229,-1.4285641840434375,-1.4285641840434375,-1.4285641840434375,-1.4285641840434375,-1.4285641840434375,-1.4285641840434375,0.0,0.0,0.0,210.99998502447946
